,artist_id,name,popularity_1,genres1,female,male
1547,3175,Ben Howard,71,"['british singer-songwriter', 'folk-pop', 'indie folk', 'neo mellow', 'pop rock', 'stomp and holler']",51.9,48.1
1548,880,Damian Marley,71,"['reggae', 'reggae fusion']",42.8,57.2
1549,564,Duke Dumont,75,"['destroy techno', 'edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house']",51.6,48.4
1550,999,The Wombats,74,"['liverpool indie', 'modern alternative rock', 'modern rock', 'rock']",56.3,43.7
1551,2073,Stevie Nicks,72,"['album rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",57.8,42.2
1552,3525,Royal Blood,61,"['alternative rock', 'brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",55.9,44.1
1553,974,Popcaan,68,"['dancehall', 'reggae fusion']",59.5,40.5
1554,1451,Ella Fitzgerald,69,"['adult standards', 'jazz blues', 'lounge', 'swing', 'vocal jazz']",48.9,51.1
1555,1438,Cash Cash,71,"['dance pop', 'edm', 'electro house', 'electropop', 'electropowerpop', 'pop', 'pop dance', 'pop edm', 'tropical house']",53.9,46.1
1556,27,Stone Temple Pilots,76,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",59.0,41.0
1557,31,Pet Shop Boys,72,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",60.5,39.5
1558,2681,Deorro,74,"['dance pop', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house']",57.2,42.8
1559,2746,The-Dream,56,['escape room'],43.9,56.1
1560,2623,Andrea Bocelli,71,"['pop', 'uk pop']",42.1,57.9
1561,885,Godsmack,71,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']",53.1,46.9
1562,2716,Thirty Seconds to Mars,77,"['modern rock', 'post-grunge', 'rock']",44.1,55.9
1563,2878,Steve Miller Band,78,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock']",48.9,51.1
1564,2839,Marc E. Bassy,72,"['pop', 'pop rap', 'r&b']",57.2,42.8
1565,2794,Fabolous,67,"['dance pop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",40.8,59.2
1566,1402,Vicetone,77,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",51.4,48.6
1567,3639,Darius Rucker,80,"['black americana', 'contemporary country', 'country', 'country road']",54.5,45.5
1568,2572,Eric Bellinger,78,"['pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",45.4,54.6
1569,655,Alle Farben,77,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'pop rap', 'tropical house']",48.2,51.8
1570,404,Antonio Aguilar,68,"['mariachi', 'musica mexicana', 'ranchera']",47.3,52.7
1571,2585,The Doobie Brothers,78,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",45.6,54.4
1572,3682,Odesza,77,"['chillwave', 'ninja']",42.0,58.0
1573,223,Chvrches,76,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",50.3,49.7
1574,238,K.Flay,82,"['electropop', 'escape room', 'hip pop', 'modern rock', 'pop', 'rock']",41.5,58.5
1575,2804,Dulce Maria,1,"['latin arena pop', 'post-teen pop']",54.0,46.0
1576,417,TLC,82,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",49.2,50.8
1577,970,Deep Purple,67,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'psychedelic rock', 'rock']",54.4,45.6
1578,2707,Gotye,79,['australian pop'],47.4,52.6
1579,754,Chicago,82,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",42.8,57.2
1580,1957,GORGON CITY,68,"['deep groove house', 'edm', 'future garage', 'house', 'pop dance', 'tropical house', 'uk dance']",57.8,42.2
1581,3727,Jake Owen,74,"['contemporary country', 'country', 'country road', 'modern country rock']",55.0,45.0
1582,2578,Grateful Dead,66,"['classic rock', 'cosmic american', 'country rock', 'double drumming', 'folk rock', 'jam band', 'psychedelic rock', 'rock']",46.8,53.2
1583,2516,Duran Duran,75,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",45.9,54.1
1584,447,I Prevail,71,['nu-metalcore'],46.1,53.9
1585,578,Grouplove,83,"['indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",52.7,47.3
1586,450,Nothing but Thieves,64,"['alternative pop rock', 'modern alternative rock', 'modern rock', 'rock']",40.1,59.9
1587,271,NSYNC,74,"['boy band', 'dance pop', 'post-teen pop']",57.6,42.4
1588,2103,Lily Allen,64,"['dance pop', 'pop']",49.9,50.1
1589,2197,J Alvarez,2,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",40.1,59.9
1590,3105,Incubus,78,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']",43.5,56.5
1591,2388,Sara Bareilles,77,"['acoustic pop', 'dance pop', 'hollywood', 'lilith', 'neo mellow', 'pop', 'pop rock']",60.7,39.3
1592,3216,Kenny Rogers,77,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",55.0,45.0
1593,3221,ZHU,64,"['edm', 'electro house']",59.3,40.7
1594,2279,The Kooks,66,"['brighton indie', 'modern rock', 'rock']",40.0,60.0
1595,3410,Aloe Blacc,0,"['dance pop', 'edm', 'pop', 'pop dance']",52.4,47.6
1596,1797,Dustin Lynch,74,"['contemporary country', 'country', 'country road', 'modern country rock']",50.6,49.4
1597,3005,Billy Currington,72,"['contemporary country', 'country', 'country road', 'modern country rock']",50.9,49.1
1598,1351,Yelawolf,67,"['alabama rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",46.4,53.6
1599,2989,Nick Jonas,73,"['dance pop', 'pop', 'post-teen pop']",54.5,45.5
1600,1295,GoldLink,78,"['alternative r&b', 'dmv rap', 'hip hop', 'indie soul', 'pop', 'r&b', 'rap', 'underground hip hop']",49.5,50.5
1601,1308,Two Door Cinema Club,74,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'pop rock', 'rock']",40.7,59.3
1602,234,Counting Crows,80,"['alternative rock', 'neo mellow', 'pop rock', 'rock']",54.0,46.0
1603,258,Fun,76,"['afrofuturism', 'indie soul']",53.0,47.0
1604,1138,Audioslave,80,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup']",43.5,56.5
1605,198,Vampire Weekend,70,"['baroque pop', 'indie rock', 'modern rock']",48.1,51.9
1606,3007,KIMBRA,79,['australian pop'],42.3,57.7
1607,45,Bob Seger,76,"['album rock', 'classic rock', 'country rock', 'detroit rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",58.5,41.5
1608,42,Steely Dan,75,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']",52.4,47.6
1609,1526,Kaytranada,76,"['escape room', 'indie soul', 'lgbtq+ hip hop']",43.9,56.1
1610,26,Pantera,76,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'texas metal']",56.1,43.9
1611,51,Little Big Town,72,"['contemporary country', 'country', 'country dawn', 'country road']",58.5,41.5
1612,1508,Calle 13,78,"['latin', 'latin afrobeat', 'latin alternative', 'latin hip hop', 'puerto rican rock', 'rap conciencia', 'reggaeton', 'rock en espanol']",54.4,45.6
1613,752,Ella Henderson,71,"['dance pop', 'pop', 'pop dance', 'talent show', 'tropical house', 'uk pop']",59.4,40.6
1614,922,Tom Petty,80,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",51.7,48.3
1615,896,Oh Wonder,84,"['melodic rap', 'philly rap', 'rap', 'trap']",58.3,41.7
1616,1430,Jacquees,75,"['atl hip hop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']",52.2,47.8
1617,723,Genesis,64,"['art pop', 'canadian electropop', 'dance pop', 'electropop', 'grave wave', 'indietronica', 'metropopolis', 'pop']",53.6,46.4
1618,665,Megadeth,75,"['album rock', 'alternative metal', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",41.7,58.3
1619,664,Moby,61,['meme rap'],48.4,51.6
1620,36,James Blake,71,"['alternative r&b', 'indie soul', 'uk alternative pop']",49.1,50.9
1621,760,Neil Diamond,81,"['adult standards', 'brill building pop', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",55.8,44.2
1622,87,Aitch,81,['uk hip hop'],47.7,52.3
1623,1021,John Denver,77,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",46.0,54.0
1624,75,Neil Young,40,"['baroque pop', 'bubblegrunge', 'cincinnati indie']",41.4,58.6
1625,1066,Dirty Heads,72,"['reggae fusion', 'reggae rock']",57.7,42.3
1626,1989,TheFatRat,73,['speedrun'],42.4,57.6
1627,123,Foreigner,67,['brooklyn drill'],59.5,40.5
1628,1726,Sufjan Stevens,80,"['baroque pop', 'chamber pop', 'indie folk', 'singer-songwriter']",58.9,41.1
1629,1500,Spice Girls,83,"['dance pop', 'europop', 'girl group', 'pop']",54.2,45.8
1630,113,KYLE,78,"['pop', 'pop rap', 'rap']",52.3,47.7
1631,121,Otis Redding,78,"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul']",43.1,56.9
1632,2342,M83,75,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",53.5,46.5
1633,540,Inna,50,"['alternative r&b', 'hip hop', 'rap', 'underground hip hop']",49.1,50.9
1634,2610,The Knocks,66,"['alternative dance', 'edm', 'indie poptimism', 'indietronica', 'nu disco', 'tropical house']",46.6,53.4
1635,367,Lenny Kravitz,76,"['permanent wave', 'pop rock', 'rock']",45.6,54.4
1636,3165,Selena Gomez & the Scene,83,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",55.6,44.4
1637,2687,Jon Bellion,73,['pop rap'],51.2,48.8
1638,2523,Neon Trees,84,"['modern alternative rock', 'modern rock', 'pop', 'pop rock', 'post-teen pop', 'rock']",60.2,39.8
1639,3318,Snoh Aalegra,72,"['alternative r&b', 'chill r&b', 'dance pop', 'indie r&b', 'pop', 'r&b', 'scandinavian r&b', 'swedish soul']",44.3,55.7
1640,3354,Nipsey Hussle,71,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",46.8,53.2
1641,3392,Jaymes Young,96,"['modern rock', 'pop']",42.3,57.7
1642,2778,Def Leppard,77,"['album rock', 'glam metal', 'hard rock', 'nwobhm', 'rock']",57.1,42.9
1643,3580,Tom Petty and the Heartbreakers,76,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",50.6,49.4
1644,3678,Pixies,80,"['alternative rock', 'boston rock', 'modern rock', 'permanent wave', 'rock']",55.5,44.5
1645,2415,Bethel Music,68,"['ambient worship', 'ccm', 'christian music', 'deep ccm', 'world worship', 'worship']",56.7,43.3
1646,2422,Goo Goo Dolls,83,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",54.6,45.4
1647,743,Camila,84,"['dance pop', 'pop', 'post-teen pop']",41.2,58.8
1648,2347,The Fray,84,"['neo mellow', 'piano rock', 'pop', 'pop rock']",42.6,57.4
1649,420,Fergie,74,"['dance pop', 'pop', 'post-teen pop', 'urban contemporary']",40.4,59.6
1650,1459,Brooks & Dunn,75,"['contemporary country', 'country', 'country road', 'country rock']",60.5,39.5
1651,3389,Toby Keith,73,"['contemporary country', 'country', 'country road', 'oklahoma country']",42.4,57.6
1652,1551,The Who,78,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock']",47.3,52.7
1653,3537,Young Jeezy,73,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",46.6,53.4
1654,1533,Seether,78,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']",58.8,41.2
1655,3483,Idina Menzel,78,"['hollywood', 'show tunes']",41.8,58.2
1656,1561,Soulja Boy,81,"['atl hip hop', 'chicago bop', 'dance pop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral rap']",59.3,40.7
1657,877,RUFUS,66,"['australian electropop', 'indietronica']",55.9,44.1
1658,3597,Jay Rock,82,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",55.2,44.8
1659,667,Louis Armstrong,72,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz']",42.5,57.5
1660,1854,Dierks Bentley,76,"['contemporary country', 'country', 'country road']",47.7,52.3
1661,1945,John Lennon,81,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",58.6,41.4
1662,3093,Sting,55,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",48.7,51.3
1663,1977,Yo Gotti,73,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",41.4,58.6
1664,1961,Lady Antebellum,75,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",40.9,59.1
1665,2658,Chris Young,73,"['contemporary country', 'country', 'country road', 'modern country rock']",51.7,48.3
1666,1662,Deftones,77,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",40.8,59.2
1667,3399,Lionel Richie,71,"['adult standards', 'disco', 'mellow gold', 'quiet storm', 'soft rock']",45.2,54.8
1668,1722,Of Monsters and Men,84,"['folk-pop', 'metropopolis', 'modern rock', 'pop rock', 'stomp and holler']",53.0,47.0
1669,1665,Birdy,76,"['pop', 'pop rock']",53.2,46.8
1670,1668,3 Doors Down,82,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",42.8,57.2
1671,3191,Tool,61,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",40.4,59.6
1672,2124,Owl City,82,"['indietronica', 'modern rock', 'pop', 'pop rock', 'post-teen pop']",43.1,56.9
1673,2772,Swedish House Mafia,92,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house']",46.5,53.5
1674,1768,Roxette,78,"['europop', 'new wave pop', 'soft rock', 'swedish pop']",42.2,57.8
1675,1738,Fifth Harmony,80,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",52.1,47.9
1676,1760,Tina Turner,75,"['disco', 'new wave pop', 'soft rock']",50.7,49.3
1677,3246,Marilyn Manson,75,"['alternative metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal']",48.9,51.1
1678,16,The Clash,82,"['classic rock', 'permanent wave', 'punk', 'rock']",46.3,53.7
1679,260,Kylie Minogue,78,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']",52.6,47.4
1680,159,Paul McCartney,70,"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']",57.6,42.4
1681,1051,M.I.A.,80,"['dance pop', 'escape room', 'indietronica', 'new rave']",41.9,58.1
1682,1230,Fat Joe,77,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",60.2,39.8
1683,1276,Santana,76,"['bachata', 'latin']",55.9,44.1
1684,852,Blondie,78,"['indie pop', 'lo-fi indie']",40.9,59.1
1685,37,Willie Nelson,72,"['country rock', 'outlaw country']",59.6,40.4
1686,1120,Volbeat,72,"['alternative metal', 'danish metal', 'danish rock']",59.1,40.9
1687,3035,James Blunt,79,"['neo mellow', 'pop', 'pop rock']",50.3,49.7
1688,3610,Jimi Hendrix,79,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",43.5,56.5
1689,3695,ZZ Top,76,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'rock']",51.7,48.3
1690,3081,Lee Brice,75,"['contemporary country', 'country', 'country road', 'modern country rock']",55.3,44.7
1691,3027,The Smashing Pumpkins,79,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",46.8,53.2
1692,15,Evanescence,83,['alternative metal'],58.7,41.3
1693,1142,Young Dolph,80,"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",60.2,39.8
1694,1599,Jowell Y Randy,84,"['latin', 'reggaeton', 'trap latino']",57.7,42.3
1695,3192,Stromae,82,"['belgian pop', 'g-house']",44.6,55.4
1696,2646,Shania Twain,73,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']",40.8,59.2
1697,1706,Shinedown,71,"['alternative metal', 'nu metal', 'post-grunge']",49.2,50.8
1698,3324,Alice in Chains,77,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",49.7,50.3
1699,2495,John Williams,66,"['post-romantic era', 'ukrainian classical']",42.1,57.9
1700,553,Mary J. Blige,82,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",52.2,47.8
1701,1670,Sublime,80,"['alternative rock', 'reggae fusion', 'ska mexicano', 'ska punk']",58.6,41.4
1702,3282,Enya,74,"['celtic', 'middle earth']",43.7,56.3
1703,3371,Ciara,78,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",51.2,48.8
1704,938,alt-J,75,['indie rock'],51.6,48.4
1705,2100,John Newman,1,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",42.1,57.9
1706,1476,The White Stripes,86,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",46.3,53.7
1707,2022,Kid Ink,78,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",46.5,53.5
1708,2164,MF Doom,76,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'rap']",57.4,42.6
1709,218,Rascal Flatts,74,"['contemporary country', 'country', 'country road']",52.6,47.4
1710,1807,Chayanne,74,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",50.4,49.6
1711,1860,Kodaline,85,"['irish pop', 'modern rock', 'pop', 'pop rock']",48.6,51.4
1712,2557,Pepe Aguilar,74,"['latin talent show', 'mariachi', 'ranchera']",46.0,54.0
1713,2466,Gente de Zona,77,"['cubaton', 'latin', 'latin hip hop', 'latin pop']",51.5,48.5
1714,2227,Tech Nine,84,"['hip hop', 'kansas city hip hop', 'pop rap']",51.6,48.4
1715,433,Beach House,84,"['baltimore indie', 'dream pop', 'dreamo', 'modern dream pop']",58.4,41.6
1716,64,George Ezra,81,"['folk-pop', 'modern rock', 'neo-singer-songwriter', 'pop', 'pop rock']",46.8,53.2
1717,206,Vince Staples,73,"['conscious hip hop', 'escape room', 'hip hop', 'rap', 'underground hip hop']",43.5,56.5
1718,173,Robbie Williams,72,"['dance pop', 'dance rock', 'europop']",50.9,49.1
1719,2231,Denzel Curry,77,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'underground hip hop']",44.9,55.1
1720,565,Norah Jones,76,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'neo mellow', 'vocal jazz']",59.8,40.2
1721,814,Christina Perri,83,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",40.6,59.4
1722,249,Kacey Musgraves,75,"['contemporary country', 'country dawn', 'pop', 'texas country']",40.5,59.5
1723,2613,The Smiths,77,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",48.9,51.1
1724,3510,Breaking Benjamin,77,"['alternative metal', 'nu metal', 'post-grunge']",44.0,56.0
1725,532,Lynyrd Skynyrd,84,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']",57.9,42.1
1726,58,Simon & Garfunkel,76,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",51.9,48.1
1727,3530,Juan Magan,75,"['champeta', 'colombian pop', 'electro latino', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",45.9,54.1
1728,1328,Van Morrison,82,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",56.2,43.8
1729,1178,Missy Elliott,78,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",51.6,48.4
1730,458,DMX,75,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",56.7,43.3
1731,3080,Tinashe,76,"['alternative r&b', 'dance pop', 'electropop', 'hip pop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",48.3,51.7
1732,3073,Ozzy Osbourne,80,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']",54.9,45.1
1733,3721,Lauryn Hill,73,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",42.8,57.2
1734,985,Lord Huron,80,"['indie folk', 'stomp and holler']",46.7,53.3
1735,2827,Tim McGraw,65,['pop'],46.2,53.8
1736,1463,Rich The Kid,77,"['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",51.1,48.9
1737,1995,Van Halen,81,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",43.6,56.4
1738,77,Blake Shelton,74,"['contemporary country', 'country', 'country road', 'oklahoma country']",55.3,44.7
1739,3352,Tom Odell,70,"['chill pop', 'pop']",56.5,43.5
1740,1457,Black Sabbath,73,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",44.6,55.4
1741,47,George Strait,73,"['contemporary country', 'country', 'country road', 'country rock']",45.4,54.6
1742,46,Miranda Lambert,76,"['contemporary country', 'country', 'country dawn', 'country road']",56.2,43.8
1743,3739,The Vamps,72,"['boy band', 'dance pop', 'pop', 'post-teen pop']",41.3,58.7
1744,1441,Prince,72,"['aesthetic rap', 'emo rap', 'sad lo-fi', 'sad rap']",59.8,40.2
1745,35,Carrie Underwood,81,"['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country', 'post-teen pop']",43.3,56.7
1746,1583,Lil Jon,85,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",46.5,53.5
1747,2417,Flume,66,"['eau claire indie', 'indie folk', 'melancholia']",43.1,56.9
1748,262,Boyce Avenue,69,"['acoustic cover', 'neo mellow', 'pop', 'viral pop']",51.2,48.8
1749,2305,Milky Chance,77,"['german pop', 'modern rock']",40.6,59.4
1750,1414,Aretha Franklin,76,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",46.7,53.3
1751,1431,Dolly Parton,79,"['classic country pop', 'country', 'country dawn']",56.8,43.2
1752,3474,Fetty Wap,78,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",58.8,41.2
1753,3465,Jessie J,82,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",42.8,57.2
1754,3033,Rudimental,77,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",55.1,44.9
1755,1075,Toto,85,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",48.0,52.0
1756,775,Passenger,66,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",41.3,58.7
1757,864,JP Cooper,76,"['neo mellow', 'pop', 'pop rock', 'tropical house', 'uk pop']",60.9,39.1
1758,948,Bob Dylan,74,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']",41.8,58.2
1759,2163,Chief Keef,74,"['chicago bop', 'chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",53.5,46.5
1760,308,Pusha T,81,"['chicago rap', 'rap']",52.0,48.0
1761,890,Iggy Azalea,73,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']",45.3,54.7
1762,1998,Depeche Mode,70,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",45.4,54.6
1763,95,Guaynaa,0,"['colombian pop', 'latin', 'reggaeton colombiano']",40.6,59.4
1764,1747,Keith Urban,71,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",60.3,39.7
1765,14,Eric Clapton,78,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']",57.9,42.1
1766,23,Journey,84,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",53.9,46.1
1767,1769,Rae Sremmurd,85,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",58.6,41.4
1768,826,Macklemore & Ryan Lewis,86,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",58.2,41.8
1769,817,Leon Bridges,76,['modern blues'],54.5,45.5
1770,1167,Wolfgang Amadeus Mozart,39,"['classical', 'classical era']",56.8,43.2
1771,1115,Allan Jackson,73,"['contemporary country', 'country', 'country road']",52.1,47.9
1772,368,X Ambassadors,77,"['modern alternative rock', 'modern rock', 'pop', 'pop rap', 'pop rock', 'rock', 'stomp pop']",53.1,46.9
1773,690,B.o.B,66,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop']",40.0,60.0
1774,2357,Korn,78,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rock']",51.5,48.5
1775,2247,Adam Levine,85,"['dance pop', 'pop rap']",46.4,53.6
1776,1353,Eric Church,76,"['contemporary country', 'country', 'country road', 'modern country rock']",41.6,58.4
1777,1813,The Doors,75,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']",53.9,46.1
1778,1539,Wale,73,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",55.7,44.3
1779,1637,Ice Cube,84,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",50.4,49.6
1780,3632,Papa Roach,84,"['alternative metal', 'nu metal', 'rap metal', 'rap rock']",47.0,53.0
1781,1318,Gerardo Ortiz,83,"['banda', 'corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sierreno']",41.5,58.5
1782,1288,Mumford & Sons,75,"['modern folk rock', 'modern rock', 'pop rock', 'stomp and holler', 'uk americana']",40.9,59.1
